t,psi_m,psi_l,nu
287.6171874709146,0.00002481266046241826,6.231930951811069e-7,-63.00000133359823
287.6367187209328,0.000027194015397009135,6.784423409692789e-7,-63.00000119132156
287.65624997095097,0.000029531767607039593,7.326708234550946e-7,-63.00000105743648
287.67578122096916,0.0000318287647733562,7.859468905971646e-7,-63.00000093198926
287.69531247098735,0.00003408794968490868,8.383409179792069e-7,-63.00000081499816
287.71484372100554,0.000036312334250301733,8.89924700942491e-7,-63.000000706455864
287.7343749710237,0.00003850497425447778,9.407708655033375e-7,-63.000000606332335
287.7539062210419,0.000040668944999085864,9.90952301288062e-7,-63.00000051457771
287.7734374710601,0.00004280731794399892,1.0405416190068325e-6,-63.000000431124946
287.7929687210783,0.00004492313844636976,1.0896106347587416e-6,-63.00000035589232
287.8124999710965,0.00004701940467392764,1.1382298825168796e-6,-63.00000028878628
287.8320312211147,0.00004909904774907769,1.1864681563526517e-6,-63.00000022970355
287.85156247113287,0.000051164913163120444,1.2343920828500487e-6,-63.00000017853382
287.87109372115106,0.00005321974348106973,1.282065724124088e-6,-63.00000013516156
287.89062497116925,0.000055266162343635174,1.3295502116906765e-6,-63.00000009946824
287.91015622118744,0.00005730665975731733,1.376903410601613e-6,-63.00000007133405
287.9296874712056,0.000059343578651714975,1.4241796133574376e-6,-63.00000005063972
287.9492187212238,0.00006137910267203556,1.4714292628395347e-6,-63.00000003726791
287.968749971242,0.00006341524516587045,1.5186987030444553e-6,-63.00000003110459
287.9882812212602,0.00006545383931590505,1.5660299564727724e-6,-63.000000032040084
288.0078124712784,0.00006749652936442314,1.6134605269886345e-6,-63.00000003997018
288.0273437212966,0.00006954476287133874,1.6610232266836175e-6,-63.00000005479693
288.04687497131476,0.00007159978394560921,1.708746025173158e-6,-63.000000076429046
288.06640622133295,0.00007366262738802391,1.7566519198699365e-6,-63.00000010478267
288.08593747135114,0.00007573411368432047,1.8047588259936096e-6,-63.000000139781434
288.10546872136933,0.00007781484478913396,1.853079484840636e-6,-63.00000018135681
288.1249999713875,0.00007990520064377979,1.9016213887429718e-6,-63.00000022944792
288.1445312214057,0.00008200533637479977,1.950386721769988e-6,-63.00000028400148
288.1640624714239,0.0000841151801246399,1.9993723149388535e-6,-63.00000034497142
288.1835937214421,0.00008623443147094941,2.0485696150131156e-6,-63.00000041231864
288.2031249714603,0.0000883625603974765,2.097964665953272e-6,-63.000000486010265
288.2226562214785,0.0000904988067850197,2.1475381023283237e-6,-63.00000056601904
288.24218747149666,0.00009264218039816563,2.1972651542668316e-6,-63.00000065232262
288.26171872151485,0.00009479146135018594,2.247115663387512e-6,-63.0000007449025
288.28124997153304,0.00009694520103553902,2.297054109699349e-6,-63.0000008437432
288.30078122155123,0.00009910172352604806,2.3470396493900556e-6,-63.00000094883096
288.3203124715694,0.00010125912743419818,2.3970261633697475e-6,-63.00000106015265
